상품명,거래량,최근거래가,발매일,발매일로부터현재까지일,발매가,색상개수,최고거래가,최고거래성사일,최저거래가,최저거래성사일,관심,스타일,가격변동성,수익률,콜라보,브랜드_Adidas,브랜드_Asics,브랜드_Converse,브랜드_Jordan,브랜드_Mihara Yasuhiro,브랜드_New Balance,브랜드_Nike,브랜드_Puma,브랜드_Salomon,브랜드_Vans
(W) 나이키 에어포스 1 '07 컬러 오브 더 먼스 화이트 메탈릭 골드,2.17196595,3.441990879,2022-12-09,21.04920436,3.978232116,4,2.871948253,2023-01-11,3.761515813,2023-08-27,9.09597318,1.304341822,241.7997799,8.359033774,0,0,0,0,0,0,0,1,0,0,0
나이키 x CPFM 플리 1 포레스트 그린,2.052010919,3.469261365,2022-11-25,21.257679,3.994147004,2,2.888352747,2023-03-12,3.800807396,2023-11-15,10.91498278,1.499690641,667.6798796,66.09800851,1,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 로우 '07 LV8 펄 화이트 세서미,3.70214929,3.425737915,2022-12-01,21.16877769,3.96891682,4,2.874333828,2024-02-03,3.702427684,2024-03-24,12.94012236,2.229786259,1087.030774,23.73344693,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 쉐도우 세일 클래식 그린,2.733831354,3.44127921,2022-10-28,21.66409466,3.9675446,4,2.878254848,2023-04-19,3.755009723,2023-12-10,8.994231294,1.499690641,723.0771318,39.32409204,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 90 고어텍스 블랙 카고 카키,3.114160559,3.443803379,2022-11-14,21.41897514,3.97435153,4,2.870524677,2023-04-07,3.74117618,2023-05-29,8.413155689,1.304341822,491.6675512,7.025830889,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 90 고어텍스 포톤 더스트 그레이 포그,3.023154103,3.44985952,2022-11-14,21.41897514,3.97435153,4,2.875349111,2024-04-05,3.740627803,2023-11-01,8.994231294,0.672240797,757.984956,22.77358013,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 에어포스 1 에센셜 화이트 라이트 포토 블루,2.562058693,3.417401966,2022-06-24,23.34428565,3.944531295,3,2.864136579,2024-01-16,3.711462713,2024-03-14,9.939750956,1.046711732,587.1692069,12.05856282,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 골지 그린 앤 팀 레드,3.182445405,3.44968441,2022-12-06,21.094185,3.977588345,4,2.876271394,2023-05-26,3.76084317,2023-07-10,12.66564679,2.082384297,513.8694834,23.30364889,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 아토믹 틸,3.510425915,3.431982495,2022-11-29,21.19848486,3.959586,3,2.867505601,2023-12-06,3.706008016,2024-01-25,11.90061886,2.504832088,798.627843,10.0438017,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 하이 LX 화이트 앤 블랙,2.666445536,3.429921816,2022-12-06,21.094185,3.9675446,3,2.874803243,2022-12-01,3.727940462,2023-11-23,8.76863076,1.499690641,880.4360165,26.41284741,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 문 파슬,3.456135503,3.453738806,2022-11-15,21.40440075,3.959586,2,2.875300685,2023-03-18,3.759462586,2022-11-20,11.10798232,1.304341822,476.8757406,34.64697924,0,0,0,0,0,0,0,1,0,0,0
나이키 줌 프릭 4 다크 마리나 블루,3.182445405,3.444021721,2022-09-16,22.24946378,3.963730634,2,2.870524677,2023-07-08,3.716375725,2023-02-04,7.635144091,0.672240797,815.4991209,15.78021799,0,0,0,0,0,0,0,1,0,0,0
나이키 x 슈프림 에어맥스 98 TL 핑크,2.114824114,3.464075796,2022-11-03,21.57814565,3.987671756,1,2.881246242,2023-03-20,3.775825081,2023-09-13,9.799394567,1.304341822,585.3896113,33.70334106,1,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 SE 허니듀 팬텀,4.268640348,3.43902829,2022-11-01,21.60686279,3.959586,4,2.87707413,2024-01-13,3.740072443,2023-07-06,17.98829764,2.590885735,852.1742777,41.4997093,0,0,0,0,0,0,0,1,0,0,0
나이키 루나 포스 1 덕부츠 라임스톤,3.331424562,3.462043363,2022-11-07,21.520507,3.9829695,3,2.878254848,2023-12-14,3.758753894,2023-05-18,9.09597318,1.996108559,668.4314584,25.93473976,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 스콜피온 플라이니트 세서미,3.226152418,3.458618379,2022-10-27,21.67836076,4.001714965,3,2.878254848,2023-02-04,3.765325836,2023-09-28,8.413155689,0,564.7356494,9.364435498,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 SE 팬텀 샌드드리프트,3.234456468,3.439798842,2022-10-20,21.7777598,3.963849616,4,2.872277185,2022-12-20,3.74278095,2024-03-30,10.98794927,1.304341822,563.509738,21.0640599,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 폰탄카 와플 블랙 화이트,3.281576466,3.411020266,2022-09-15,22.26306969,3.950066949,4,2.864641334,2022-11-23,3.692961257,2023-08-20,7.717006971,0.672240797,818.1548943,9.259896733,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 폰탄카 와플 퓨어 플래티넘,2.434724697,3.416869514,2022-09-17,22.23584304,3.950066949,4,2.861896792,2023-02-23,3.711462713,2024-05-03,8.093546114,1.046711732,484.7413204,0,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 트레이너 1 쉬마 쉬마,2.86517515,3.422297631,2022-11-01,21.60686279,3.959586,4,2.87118791,2022-11-01,3.722510684,2024-02-12,9.584990231,1.656452944,776.0949332,20.96069479,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 레몬 워시 유니버시티 레드,2.774642884,3.447865368,2022-11-01,21.60686279,3.984635708,3,2.876227261,2023-02-10,3.762177165,2023-09-02,9.924457628,1.787027315,488.8591536,17.29329674,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 로우 레트로 세서미 블루 제이,2.317383059,3.426142609,2022-10-31,21.62119598,3.97306787,4,2.872596444,2023-01-24,3.740627803,2024-05-06,8.007693818,1.046711732,612.3189336,14.8134968,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 페가수스 83 프리미엄 라임스톤 앤 팬텀,3.144547801,3.426142609,2022-10-26,21.69261019,3.950066949,4,2.863340555,2023-12-06,3.727940462,2023-02-14,9.025115853,1.046711732,320.7125499,5.412282164,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 리액트 40주년 조인 포스 화이트,2.957058035,3.447676324,2022-10-26,21.69261019,3.971072721,4,2.872277185,2022-11-06,3.750886156,2023-02-04,9.91678342,1.499690641,437.8817755,15.4067495,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 리액트 40주년 조인 포스 화이트,2.562058693,3.44151847,2022-10-26,21.69261019,3.97435153,4,2.870448512,2022-12-14,3.752999607,2023-02-23,10.01514043,1.304341822,299.2795527,6.764361461,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 소모스 파밀리아 디아 데 무에르토스,3.070642876,3.439287488,2022-10-22,21.74944238,3.963730634,3,2.870524677,2023-12-20,3.735357567,2023-12-20,9.559281645,1.046711732,577.2324413,15.78021799,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 에어 마다 라이트 멘타 블랙,3.144547801,3.430275213,2022-10-20,21.7777598,3.9675446,4,2.865934357,2024-01-18,3.722510684,2023-04-16,9.939750956,2.884332223,525.2080197,-8.301204759,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 90 퓨추라 SE 화이트 울프 그레이,2.398096672,3.447485916,2022-06-16,23.44385507,3.97435153,4,2.87577474,2023-06-29,3.756169873,2023-11-30,6.871268214,0.672240797,559.3150309,24.2347244,0,0,0,0,0,0,0,1,0,0,0
나이키 카이리 로우 5 EP 블루 칠,2.881614984,3.43902829,2022-08-03,22.83463253,3.955054933,3,2.873729561,2023-12-26,3.719101726,2022-12-17,6.330181383,0,924.2981392,32.71818789,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 트레이너 1 라임스톤 앤 발레리안 블루,2.86517515,3.421840118,2022-10-20,21.7777598,3.9675446,4,2.867700592,2022-11-06,3.719101726,2023-07-19,7.919134455,1.304341822,654.9569252,3.588375344,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 라임스톤 앤 발레리안 블루,3.63265938,3.451384226,2022-10-20,21.7777598,3.977411166,3,2.873785965,2024-01-29,3.74117618,2023-06-28,10.89221247,2.667595508,668.4314584,15.10953935,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 페니 라탄,3.103619307,3.445087813,2022-10-20,21.7777598,3.9829695,4,2.873148261,2023-01-14,3.746307941,2023-08-30,9.831124559,2.082384297,559.1405345,8.206158864,0,0,0,0,0,0,0,1,0,0,0
나이키 KD 15 EP 나피사 콜리어,2.532721809,3.44968441,2022-07-01,23.25653395,3.97435153,4,2.873785965,2023-03-24,3.750886156,2023-04-26,5.23663497,0,525.2080197,17.59148691,0,0,0,0,0,0,0,1,0,0,0
나이키 ACG 로우케이트 블랙 화이트,2.997696413,3.426542104,2022-10-13,21.87635918,3.955054933,4,2.861896792,2023-08-27,3.702427684,2023-12-13,8.10760424,1.304341822,600.4079661,-12.17112795,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 하이 SE 40주년 조인 포스 세일 블루 제이,3.114160559,3.44151847,2022-10-13,21.87635918,3.9675446,4,2.876227261,2022-11-01,3.740627803,2023-08-23,10.82296788,0.672240797,803.0854486,31.44788952,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 덩크 로우 아이보리 하이퍼 로얄,3.708238868,3.451384226,2022-10-13,21.87635918,3.950066949,4,2.870448512,2024-05-20,3.738940121,2022-12-13,11.13468575,2.082384297,521.1346242,25.87053328,0,0,0,0,0,0,0,1,0,0,0
나이키 x 크러쉬드 D.C. SB 덩크 로우 프로 QS 올리브 그레이,3.63622253,3.459224718,2022-10-11,21.90438578,3.963730634,2,2.879860245,2023-01-10,3.770941446,2023-12-13,12.70708523,2.159737683,575.2888729,49.94481308,1,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 덩크 로우 스타디움 그린,2.666445536,3.425737915,2022-10-07,21.96024848,3.950066949,4,2.865934357,2022-11-27,3.724915363,2023-03-23,5.879272551,1.304341822,491.6675512,12.88147266,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 97 프리미엄 옐로우 오커,2.897571599,3.441755682,2022-10-14,21.86232191,3.987905708,1,2.87577474,2022-10-13,3.755009723,2023-02-24,8.400526008,1.046711732,577.5861103,12.93682819,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 95 프리미엄 퓨어 플래티넘,2.754610236,3.446113327,2022-10-14,21.86232191,3.985507349,1,2.87577474,2022-10-20,3.754615531,2023-01-25,8.336534538,0,583.6122635,14.99835918,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 에센셜 TRND 서밋 화이트 메탈릭 실버,2.928137396,3.433597295,2022-09-29,22.07122182,3.968738541,2,2.876048727,2023-03-25,3.713487372,2023-09-05,10.30022713,0.672240797,1063.667046,29.80902158,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 하이 LXX 블랙 플랙스,2.317383059,3.430275213,2022-09-28,22.08502383,3.9675446,2,2.870448512,2022-11-25,3.727940462,2024-02-20,6.384478941,1.046711732,674.0795077,12.55109814,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 하이 QS 뉴 잉글랜드,2.532721809,3.411652717,2022-10-01,22.04357162,3.963730634,3,2.870448512,2022-11-19,3.699893806,2023-05-28,9.213716797,1.304341822,971.6777724,15.55107526,0,0,0,0,0,0,0,1,0,0,0
나이키 블레이저 로우 '77 프리미엄 할로윈,3.09285854,3.430275213,2022-10-01,22.04357162,3.944531295,3,2.867003917,2022-10-02,3.710418409,2023-02-15,9.363962045,1.046711732,728.1332794,19.86251535,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 하이 LXX 시나바,3.047436898,3.441037872,2022-09-24,22.14007894,3.9675446,4,2.871259233,2022-09-28,3.730086068,2023-07-06,10.68005759,1.996108559,686.3846972,15.04008979,0,0,0,0,0,0,0,1,0,0,0
나이키 줌X 인빈시블 런 플라이니트 2 화이트 블랙,3.510425915,3.451384226,2022-08-09,22.7564106,3.980276767,3,2.870448512,2024-02-27,3.740627803,2023-01-20,7.904097975,1.304341822,495.8096958,0,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 97 QS 골지 그린,3.550602762,3.441037872,2022-09-30,22.05740443,3.985507349,4,2.878606122,2022-09-30,3.711462713,2024-04-09,11.03756413,1.787027315,1164.770702,25.06941204,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 LX 화이트 앤 세이프티 오렌지,2.970952044,3.421840118,2022-12-06,21.094185,3.963730634,3,2.871609123,2023-12-28,3.717301608,2024-01-17,10.53076865,1.304341822,852.5901674,19.08185776,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 에어포스 1 미드 LE 화이트,2.17196595,3.416869514,2022-09-19,22.20855688,3.950066949,2,2.867892471,2022-11-03,3.727940462,2024-05-11,6.758032317,1.046711732,546.636391,18.35559394,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 스콜피온 플라이니트 블랙 앤 페르시안 바이올렛,3.134617186,3.445911338,2022-09-24,22.14007894,4.001714965,3,2.878606122,2023-02-08,3.767955784,2024-05-19,9.345578604,1.304341822,543.3563241,10.72204477,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 레트로 유니버시티 라이트 스모크 그레이,3.182445405,3.426142609,2022-09-20,22.19489138,3.9675446,2,2.870448512,2022-10-03,3.731462576,2023-11-22,11.95159037,1.499690641,627.4357941,12.55109814,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 에어포스 1 LV8 훕스 팩 코코넛 밀크,2.224329491,3.416869514,2022-08-18,22.63816926,3.955007447,3,2.867892471,2022-12-04,3.727940462,2023-11-10,7.299421259,1.304341822,546.636391,14.70144011,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 와플 트레이너 2 트와인 세일,2.689812505,3.426142609,2021-11-01,26.00031784,3.950066949,4,2.86690105,2024-01-24,3.712485437,2022-10-24,9.213716797,0.672240797,699.5483148,15.56822151,0,0,0,0,0,0,0,1,0,0,0
나이키 x 타이탄 르브론 19 로우 EP 비욘드 더 씨스,3.144547801,3.463484716,2022-09-12,22.30379877,3.985507349,3,2.876003585,2024-05-04,3.758753894,2023-08-31,8.83484866,1.046711732,531.6845191,15.78703773,1,0,0,0,0,0,0,1,0,0,0
나이키 SB 덩크 하이 프로 프리미엄 코코넛 밀크 앤 블랙,2.830730116,3.424491394,2022-09-19,22.20855688,3.959586,3,2.876271394,2022-09-19,3.73836282,2023-09-21,8.387840849,1.787027315,832.5169124,38.30875994,0,0,0,0,0,0,0,1,0,0,0
나이키 르브론 19 블랙 그린 글로우,2.317383059,3.433281306,2022-05-03,23.97840626,3.990177853,3,2.872533342,2022-09-06,3.711462713,2023-02-14,6.411188529,0.672240797,948.299469,-5.770205656,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 레트로 유니버시티 레드 게임 로얄,2.114824114,3.428836214,2022-07-13,23.10470793,3.978232116,4,2.870448512,2022-10-07,3.74117618,2023-01-28,7.873779443,1.656452944,487.5398708,2.818099099,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 모어 업템포 96 화이트 유니버시티 레드,3.163848761,3.458495247,2022-07-14,23.09197495,3.98503633,4,2.873785965,2024-05-03,3.762177165,2023-02-19,9.391333224,1.996108559,338.0738722,8.554083749,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 x 세레나 윌리엄스 디자인 크루 에어포스 1 LXX 라피스,2.052010919,3.426142609,2022-09-01,22.4520165,3.971072721,3,2.874597259,2023-06-15,3.720836711,2022-11-29,7.843126858,1.304341822,943.5221111,22.88527897,1,0,0,0,0,0,0,1,0,0,0
나이키 ISPA 센스 플라이니트 팬텀 앤 블랙,3.394836615,3.451548179,2022-09-01,22.4520165,3.990177853,3,2.881271824,2022-10-19,3.760502505,2023-05-15,10.93196077,1.787027315,821.2237118,31.50714074,0,0,0,0,0,0,0,1,0,0,0
나이키 ISPA 센스 플라이니트 에니그마 스톤 앤 씨폼,2.359085985,3.445911338,2022-09-01,22.4520165,3.990177853,3,2.876227261,2022-10-03,3.767955784,2023-04-18,6.515254636,1.046711732,388.8106189,12.52870459,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 줌X 인빈시블 런 플라이니트 2 화이트 메탈릭 실버,2.666445536,3.445911338,2022-06-01,23.62853114,3.980276767,3,2.86965745,2024-03-05,3.740627803,2023-03-06,6.711298697,0,452.9615629,-7.200510133,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 '07 LX 페일 아이보리 앤 쉬머,3.625448184,3.457996313,2022-08-25,22.54543569,3.963730634,4,2.873500869,2024-05-12,3.699893806,2023-12-18,14.08377423,2.45756849,1077.61408,25.08355658,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 레트로 SE 세서미 세일,2.359085985,3.43902829,2022-08-23,22.57200041,3.9675446,4,2.86690105,2022-10-05,3.699893806,2022-12-08,8.746225331,0.672240797,837.0521525,0,0,0,0,0,0,0,0,1,0,0,0
나이키 BRSB 딥 오렌지 파인 그린,3.103619307,3.436864899,2022-08-07,22.78253791,3.938328581,4,2.873785965,2022-10-01,3.734731378,2022-11-14,10.08151021,1.304341822,753.2383795,46.65671064,0,0,0,0,0,0,0,1,0,0,0
나이키 와플 데뷰 보더 블루 미스틱 네이비,2.052010919,3.419942013,2022-04-01,24.35412158,3.931297661,3,2.862048389,2024-03-23,3.689912429,2022-09-09,5.707957441,1.304341822,748.7012255,15.98430547,0,0,0,0,0,0,0,1,0,0,0
나이키 줌X 인빈시블 런 플라이니트 2 블랙 서밋 화이트,2.928137396,3.44985952,2022-05-01,24.00219941,3.980276767,3,2.870216898,2023-11-14,3.734731378,2022-11-29,6.979743289,1.046711732,570.0021008,-1.777434705,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 데이브레이크 펄 화이트 유니버시티 블루,3.081869493,3.411652717,2022-03-18,24.51526371,3.950066949,3,2.870059827,2023-03-11,3.699893806,2022-09-23,9.743090477,1.304341822,957.6660064,24.68626376,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 로우 '07 화이트 파이썬,3.281576466,3.439798842,2022-06-01,23.64075109,3.977852818,2,2.876271394,2023-05-08,3.746307941,2023-07-30,10.63720144,2.082384297,732.2277879,23.0846093,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LV8 EMB 월드 챔피언스 블랙 아이언 그레이,2.733831354,3.457228025,2022-08-08,22.78253791,3.959586,4,2.873148261,2024-05-20,3.750886156,2022-09-07,9.299133473,1.656452944,488.1993268,27.17272016,0,0,0,0,0,0,0,1,0,0,0
나이키 x 프로스케이트 SB 덩크 하이 프로 QS 올 러브,3.829136291,3.44054883,2022-08-13,22.71711888,3.963730634,3,2.878254848,2022-08-13,3.722510684,2023-08-08,10.31384584,2.293748371,1073.948527,42.73203888,1,0,0,0,0,0,0,1,0,0,0
나이키 와플 원 SE 팬텀,3.258572966,3.425737915,2022-06-16,23.45624806,3.950066949,4,2.863340555,2023-09-24,3.720836711,2022-12-11,9.947370268,1.304341822,423.3257149,5.412282164,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 LX 넥스트 네이쳐 팬텀 씨폼,2.589984172,3.424491394,2022-04-14,24.21445588,3.959586,4,2.865362966,2023-01-03,3.732135525,2023-03-15,9.075897222,1.046711732,357.8405712,3.167993058,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 에어 모어 업템포 팬텀,3.114160559,3.43902829,2022-05-26,23.71383397,3.971072721,4,2.86965745,2023-09-08,3.746307941,2022-10-18,8.349447079,0.672240797,363.9489681,7.072152892,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 '07 프리미엄 빈티지 피칸,3.134617186,3.447676324,2022-08-06,22.80861179,3.971072721,4,2.871948253,2022-10-04,3.735357567,2023-05-24,10.87503377,1.898699836,651.4202011,14.3738418,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 페가수스 83 프리미엄 그레이 포그,2.469230019,3.430275213,2022-08-06,22.80861179,3.950066949,3,2.861896792,2023-12-24,3.716375725,2024-01-21,6.384478941,1.499690641,417.7461438,0,0,0,0,0,0,0,0,1,0,0,0
나이키 에어 페가수스 83 프리미엄 세일,3.258572966,3.436297503,2022-08-06,22.80861179,3.950066949,3,2.870448512,2023-10-16,3.711462713,2024-04-20,8.666440096,1.787027315,864.0602015,25.87053328,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어맥스 1 투어 옐로우,3.081869493,3.411020266,2022-08-16,22.67770542,3.977411166,4,2.878606122,2022-08-15,3.719977094,2024-05-06,8.584429999,1.996108559,1106.1981,32.07158486,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 미드 '07 LX 그레이 포그 앤 에나멜 그린,2.434724697,3.421375976,2022-08-06,22.80861179,3.9675446,4,2.870524677,2022-08-10,3.734096313,2024-04-25,9.391333224,0.672240797,595.0261028,12.78530288,0,0,0,0,0,0,0,1,0,0,0
나이키 덩크 하이 프리미엄 피칸 앤 세일,3.103619307,3.418441748,2022-08-06,22.80861179,3.9675446,2,2.87188126,2022-08-06,3.730086068,2024-04-02,10.69220198,2.229786259,717.2613438,16.95991296,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 에센셜 유니버시티 블루,2.052010919,3.422297631,2022-08-01,22.87356457,3.955054933,2,2.86690105,2022-08-01,3.735357567,2023-03-20,9.19440663,1.304341822,387.6112688,11.83418361,0,0,0,0,0,0,0,1,0,0,0
(GS) 나이키 덩크 로우 핫 커리 앤 게임 로얄,4.57270712,3.419449558,2022-08-05,22.82162879,3.944531295,4,2.870138633,2022-12-13,3.722510684,2024-02-14,15.44996729,3.53887677,727.3544565,29.05147613,0,0,0,0,0,0,0,1,0,0,0
나이키 에어포스 1 리액트 블랙 화이트,2.812660502,3.442912101,2022-07-27,22.93818935,3.971072721,3,2.870524677,2023-11-03,3.724915363,2023-04-27,10.78190949,0.672240797,716.100532,9.893002785,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 에어포스 1 '07 LX 코코넛 밀크 앤 레몬 워시,4.28457898,3.449330604,2022-07-31,22.88651564,3.963730634,2,2.872596444,2023-09-19,3.735357567,2024-01-11,16.49660039,3.089095643,684.8652161,22.16411461,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 페니 포톤 더스트 앤 서밋 화이트,3.331424562,3.436582598,2022-07-30,22.89945361,3.985507349,3,2.873785965,2022-07-31,3.74117618,2023-12-11,10.56872336,1.787027315,668.4314584,8.12272918,0,0,0,0,0,0,0,1,0,0,0
나이키 에어맥스 95 그레이 포그 앤 핑크 폼,2.812660502,3.430275213,2022-07-29,22.91237854,3.985507349,3,2.871948253,2022-10-13,3.744831814,2024-04-17,8.438250736,1.304341822,514.3749765,0.433122561,0,0,0,0,0,0,0,1,0,0,0
나이키 PG 6 EP 화이트 오렌지 초크,3.42924108,3.457228025,2022-07-08,23.18084345,3.955054933,3,2.873148261,2024-04-05,3.735357567,2022-10-21,8.425730424,0,713.0088597,30.72801914,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 스파크 팬텀 앤 샌드드리프트,2.848223796,3.426142609,2022-07-22,23.00249023,3.971072721,2,2.86690105,2023-11-26,3.727202466,2023-03-24,8.677971073,1.499690641,507.3169002,-8.764889802,0,0,0,0,0,0,0,1,0,0,0
(W) 나이키 덩크 로우 SE 85 시나바,4.438198196,3.446113327,2022-07-15,23.09197495,3.959586,2,2.874226543,2023-02-06,3.750886156,2023-12-20,15.27814737,2.293748371,550.7913644,30.81643289,0,0,0,0,0,0,0,1,0,0,0
